average_sentiment_score,Open,Close,High,Volume,Low,Date
0.0,0.13026346209904993,0.0,0.009700907875940246,0.5070116903504951,0.0,2017-02-26
0.6544282712611508,0.0,0.057173873710873124,0.25127886077699557,0.43333014106826195,0.0,2017-02-27
0.3085883795931236,0.05718564980951335,0.1305610839716138,0.0,0.2877064960767831,0.08144450220186528,2017-02-28
0.3660984132298089,0.1305549691907153,0.3430331905996802,0.25127886077699557,0.3863748185509528,0.24473562902735502,2017-03-01
0.5875629392550658,0.3430435350763421,0.29718754397603675,0.23623208442785426,0.22193037524028705,0.3632636648064409,2017-03-02
0.30065460006115713,0.3107264557763614,0.44495707938805396,0.349209640997282,0.2426719007983101,0.3707372571327685,2017-03-03
0.5029802778556005,0.44497049747192996,0.37681683855014647,0.33768837273607133,0.3120336022675704,0.46096960542963217,2017-03-04
0.5240501589155122,0.36005146607963034,0.37882717166234414,0.31729572791372895,0.10189131418280778,0.462940986082641,2017-03-05
0.6845409148411716,0.3788385955389355,0.3195223448525404,0.2536752845753263,0.18356151558659886,0.39231455781245295,2017-03-06
0.4097365757284963,0.32154237407396025,0.19695233500190845,0.19942163233328714,0.18790501839985244,0.2648221343873516,2017-03-07
0.5470689618010843,0.19699848215272908,0.28039121082363216,0.14075533434720455,0.1622716160465651,0.21226179150442803,2017-03-08
0.4165698736449764,0.2803996662746382,0.14864403031582185,0.19943315360154834,0.1793110966274569,0.24519659863278243,2017-03-09
0.4649411861841433,0.14864851281123315,0.23006252135978755,0.13386561592700197,0.11157228733781802,0.24519659863278243,2017-03-10
0.6651181573806014,0.231074655971371,0.27127435015982115,0.1982579842389054,0.08465438048153195,0.2870859855432073,2017-03-11
0.9990485554646843,0.2803293024938913,0.21106487344952995,0.1602493202451729,0.05274404852143824,0.24617738502731434,2017-03-12
0.23740222770085775,0.20936240362674852,0.15266469654021542,0.12795520530900006,0.07915020768790781,0.24519659863278243,2017-03-13
0.734610866219738,0.1384658685403526,0.1604245823532935,0.08422047098944674,0.06039950924705875,0.18634941496091528,2017-03-14
0.5497735682379188,0.17592955580350278,0.3115714773938034,0.26427485137564055,0.18893624165262843,0.2564854500338374,2017-03-15
0.6864562325544685,0.3116713408321008,0.32654845907966745,0.21230241024932006,0.05228875284788209,0.3811924400984701,2017-03-16
0.34826928540410923,0.3115406652392849,0.26624851737932786,0.19426010415226536,0.0702924900994632,0.34420698516070125,2017-03-17
0.6913695863450559,0.26625654634460005,0.2810144140884141,0.18705931148901023,0.08114054401443008,0.34975823615374857,2017-03-18
0.4049621591741004,0.28133449936169797,0.3315843435257211,0.24321397299414826,0.0837073985326513,0.3663629498131602,2017-03-19
0.4751917200368477,0.3416463114300914,0.3922059385240111,0.29160329969123033,0.12131146770955484,0.39730676056061753,2017-03-20
0.4952547794388124,0.39221776584943946,0.3721629173954124,0.3038734503894194,0.10693680845205608,0.42292490118576964,2017-03-21
0.5587641737151355,0.3537388297498065,0.553756307420139,0.47638140006451835,0.29403891552834616,0.462960601810531,2017-03-22
0.48473462502008474,0.5699365720776406,0.5125143236234244,0.49322549426240947,0.19665640078658933,0.5933757686913363,2017-03-23
0.4416495164978345,0.5149120955339104,0.5989586474478816,0.5128116503064657,0.21709518892453752,0.6124814876568028,2017-03-24
0.3296784814661656,0.6023642230330797,0.5318537281627549,0.5105534817272694,0.1290192350727673,0.5982797006639924,2017-03-25
0.6378138166634191,0.5318597147251278,0.6516896849808003,0.6049702751278865,0.24963040552456586,0.6186996733981296,2017-03-26
0.7120782732435973,0.6472261592432869,0.6500010051665566,0.586547767178212,0.10290022171148813,0.6993006993006983,2017-03-27
0.47953579571915533,0.6442407245459023,0.631154132239713,0.6380132725010377,0.1490692282840512,0.7110701360350724,2017-03-28
0.5982419107024869,0.6311731652644159,0.6140461974549183,0.5969169086133004,0.09923182500869851,0.7159740680077284,2017-03-29
0.5487208526474994,0.6281173667862827,0.7135476348430938,0.6522189962671092,0.18464695595583133,0.6924351945389802,2017-03-30
0.43047382285317487,0.7135892564558759,0.6704159379209127,0.6599382460021204,0.11000827339943006,0.7512431467550673,2017-03-31
0.4464126330973082,0.6717529628177665,0.6732404559435494,0.6141988110051155,0.08627873394179433,0.6929157798723011,2017-04-01
0.43823070019757726,0.6732607581194756,0.584886315662505,0.6230817088345084,0.15439865465021121,0.6874920311105424,2017-04-02
0.4174869706630777,0.5881607912909725,0.5578975936312638,0.5450712014378549,0.2718839018020962,0.5953373414803984,2017-04-03
0.6106244662913994,0.5579144175386723,0.547695153086865,0.4776026545002079,0.11276250457911835,0.5933855765552813,2017-04-04
0.38043551295792777,0.559100549842686,0.5602396317069722,0.5450712014378549,0.12543780259149998,0.6277032924999251,2017-04-05
0.5364921597315433,0.5602565262406625,0.5125143236234244,0.4926148670445638,0.14147736792666898,0.6031836326366466,2017-04-06
0.37473956309937984,0.5147010041916698,0.623504814747804,0.5906262961426805,0.1762618864019507,0.6200139271668021,2017-04-07
0.6810846597069123,0.6130595177065423,0.8342078282371386,0.7755426517351047,0.15274617916288893,0.7034396178856195,2017-04-08
0.44221321554887233,0.834192776655307,0.84924511991637,0.9483155905802114,0.4478238683561274,0.9216547828048522,2017-04-09
0.465884236984582,0.8492707296724049,0.8844360010453727,0.8561454444905294,0.2112889691451452,0.9051579556488374,2017-04-10
0.5213796545415161,0.9045364534644094,0.796101964095449,0.8907092492741597,0.3682195905848784,0.8919761865063407,2017-04-11
0.500228924431742,0.8157474141310566,0.8200952897895171,0.7956818286556988,0.17111531975956493,0.894634117635519,2017-04-12
0.4165324046321578,0.820120020506014,0.7702490802726008,0.7754965666620581,0.3003927772630145,0.8336684353514645,2017-04-13
0.43064575660155424,0.7828272167103911,0.7336509659650599,0.7784805751417121,0.2894353879458589,0.8238605714061524,2017-04-14
0.7563828846104433,0.7456650885075824,0.7155579679552897,0.7505299783400154,0.49271217197362105,0.7732421855844009,2017-04-15
0.3347014648381144,0.7155795462541317,0.5699796956355669,0.7014839393520447,0.5839535425222102,0.6453378318735954,2017-04-16
0.5750327217340621,0.5699365720776406,0.6371750799107403,0.6026775427439048,0.34044782722625155,0.6355495836561751,2017-04-17
0.441051450816332,0.6185177366987311,0.655247974589388,0.6406977280058985,0.25849877354743533,0.7164448454771026,2017-04-18
0.6311480574536505,0.6535790034478239,0.4522646402508883,0.5911332319461717,0.3312043481855661,0.5482595945429036,2017-04-19
0.6238688373420348,0.44554345968657927,0.5326176547453905,0.4328425273054055,0.5834060918921035,0.47269981070822453,2017-04-20
0.4404030036123178,0.5326337163133381,0.5539774440624807,0.4871883496935343,0.3248575682549907,0.5657764395492304,2017-04-21
0.30636101794524784,0.5353779037624502,0.48615885652252544,0.4850338725286871,0.3041724337110002,0.5453172353593114,2017-04-22
0.3445114000389439,0.48617351708331924,0.568542307460346,0.5079496751002353,0.4508799385594433,0.5453172353593114,2017-04-23
0.29398525862584973,0.5685594523687456,0.17779386044267476,0.5229964514493766,0.6609235389036135,0.25696603536715656,2017-04-24
0.4026236177596469,0.17779922197762232,0.20191785778903437,0.11991336006267517,1.0,0.13732971096225022,2017-04-25
0.4999427014927072,0.20192394680498005,0.2585187865629326,0.19943315360154834,0.33433392884632473,0.3061230494610587,2017-04-26
0.4015096452071479,0.26025552104379557,0.32181412460044534,0.2512673395087326,0.3787004637716558,0.350209397895231,2017-04-27
0.8276880054218697,0.3439080043826568,0.3076613794905807,0.24446979123461965,0.41401230491466723,0.3432948538137879,2017-04-28
0.6327489159210743,0.3076606053295521,0.2992883420782828,0.2095949122079368,0.28500116927406727,0.3341539246167571,2017-04-29
0.5582303778475768,0.27228772755143993,0.29836358884667114,0.21558597170376537,0.2803205847864336,0.3776027618944866,2017-04-30
0.5028671042752013,0.2983725862710198,0.22099591902378002,0.18470897276372078,0.1955550942924469,0.28589923400582506,2017-05-01
0.434774282097708,0.2210025833559488,0.35175803630661484,0.24551822664638934,0.41576308271941476,0.31463627536558647,2017-05-02
0.5966330156161835,0.3356151302232533,0.42225036688579287,0.31464583621364994,0.679204545145123,0.3924126364519065,2017-05-03
0.5232326268434124,0.4222631002281787,0.38785356733610676,0.3591870593114894,0.40664903931500973,0.47811375160603653,2017-05-04
0.37757418390227676,0.3879557311299404,0.3455963653177321,0.2872252177519723,0.380313226808618,0.4060749909277259,2017-05-05
0.364724931020832,0.3456168390579286,0.36676517298916345,0.27424074842158674,0.4319921182015991,0.39231455781245295,2017-05-06
0.4319165674583336,0.36677623312525576,0.4575417646704043,0.35162910733213515,0.3110141219436643,0.4756814013476003,2017-05-07
0.37492049918877224,0.4321140295326824,0.4753231610477844,0.38375040324438814,0.4165617793435953,0.5297325395502117,2017-05-08
0.5605298809507449,0.4753475468170425,0.5325573447520249,0.4298585188257533,0.3321277389092224,0.555792034052903,2017-05-09
0.5738576219883953,0.5325734045012709,0.48235932694047357,0.47594359187059254,0.49825455711736477,0.5737502329367672,2017-05-10
0.46688148793380185,0.482383924891689,0.47739380415334765,0.4067814184985483,0.44671583220711664,0.5632362027873956,2017-05-11
0.5813458354352627,0.47743835630208054,0.45832579458416234,0.4011244757822947,0.4847737829150206,0.54197275375396,2017-05-12
0.2711422131447292,0.47530733894232924,0.6130309792332582,0.5665929305497954,0.3876142202249082,0.5650310418893874,2017-05-13
0.5163177555854697,0.6197842847521677,0.5839414590997709,0.5450596801695937,0.342213245565694,0.6081169882011395,2017-05-14
0.7187484174354282,0.5848536935958908,0.583368514162796,0.5450481589013307,0.23606890596491595,0.6172088780784417,2017-05-15
0.34609431317601436,0.5833861061688914,0.584886315662505,0.5721000967786534,0.1468539018769071,0.6049490481468034,2017-05-16
0.43396647162841856,0.5929455283817315,0.6732103009468666,0.6072860500483888,0.4003688516346682,0.6390804146764868,2017-05-17
0.4047164452606835,0.6723560809384512,0.6532476931427542,0.6015254159177843,0.4031398306987424,0.7552055237889732,2017-05-18
0.5135885815799436,0.6532673924188046,0.6934342520555656,0.6464468408682418,0.40155146023445276,0.7114820663207748,2017-05-19
0.269137129547204,0.6753716715418694,0.693444303721126,0.6801926356053283,0.3039601071383238,0.7357957610412011,2017-05-20
0.33449742183475734,0.6999989948031313,0.6331443620207864,0.6291764597446896,0.5168519708236547,0.7159740680077284,2017-05-21
0.6461577534748839,0.6461103907200201,0.6369539432683986,0.5888981059034997,0.3592659442202394,0.7113251404976513,2017-05-22
0.5676930846374308,0.6400892614818599,0.5527209858673583,0.5565924696990638,0.3618424537274394,0.6385409821594941,2017-05-23
0.43864615285344094,0.5474503181448078,0.6230826447942412,0.5439190746117326,0.35448613683610497,0.6458772643905881,2017-05-24
0.3801221250600465,0.6231014344159291,0.6843777013851184,0.6476104889626253,0.35486515199650615,0.7159838758716734,2017-05-25
0.5086260322943396,0.6843983394147717,0.6997567496934245,0.6487626157887458,0.26950075549318275,0.7526947106189734,2017-05-26
0.8027527279683616,0.7105435099464206,0.6421808093601111,0.6475874464261029,0.4686436653181977,0.7356878745378044,2017-05-27
0.6390679637835931,0.6401998331373182,0.6221176849003882,0.5876998940043325,0.4624593038193944,0.6870016379132782,2017-05-28
0.4491993923088855,0.6221364454228357,0.846370343565928,0.8414212636527019,0.6916224525753846,0.7065683264841738,2017-05-29
0.9999999999999999,0.8643185267834692,0.8140642904529276,0.810037328909166,0.7564393050597361,0.7875714748085016,2017-05-30
0.6504601793723035,0.8140888392991759,0.9497718271917659,0.9161136457901282,0.5342147243927939,0.863092027187399,2017-05-31
0.5884161980163016,0.9498004684217385,1.0,0.9771187612332355,0.5870227670241233,0.9860237938779317,2017-06-01
0.311813495170497,1.0,0.8520193796112014,1.0000000000000018,0.4489360665207778,0.9268431428319222,2017-06-02
0.42960256544567615,0.8755063679221564,0.8944776149407954,0.8895110373749926,0.438099048463403,0.8826292921664578,2017-06-03
0.5326942421660634,0.8945045887237004,0.8643226182578445,0.879187981012949,0.40223990087736894,0.9317470748045782,2017-06-04
0.566698974297066,0.8643486826895028,0.7983836921777936,0.8331029079681098,0.36040011150541784,0.863092027187399,2017-06-05
0.5728201990103435,0.7952011901530884,0.8040427798886274,0.8214549057560241,0.464649705270786,0.8846791357310284,2017-06-06
0.5482740733739702,0.8120784455635626,0.7225941338479789,0.7616595234803452,0.6376954460777655,0.7735854608224866,2017-06-07
0.4817596636660211,0.7246363700330694,0.7426472066421415,0.6706299829485225,0.6184608058717063,0.7453976598436629,2017-06-08
0.5381544934544873,0.7313108772353054,0.8241461110105952,0.8192773860546563,0.61507707883822,0.8165929442226769,2017-06-09
0.5535850853841514,0.8241609119145981,0.9025189473895825,0.8907092492741597,0.5574736649361572,0.9160741082199699,2017-06-10
0.4178057364260898,0.9195440427007622,0.9427155579679543,0.9401124475782279,0.7320892509399458,1.0,2017-06-11
0.637484164395273,0.9427439864097362,0.8241360593450331,0.9185676759297667,0.5972611924017865,0.9160741082199699,2017-06-12
0.466871468566667,0.8452499422011783,0.7236194037351993,0.8319507811419875,0.638166521918547,0.8189468315695514,2017-06-13
0.4401093597022635,0.7336630379059716,0.813300363870292,0.804299737315084,0.644223136433651,0.8179758530389662,2017-06-14
0.5574393880447394,0.8133248896796417,0.902539050720705,0.8826443614913124,0.5624073088477304,0.880638295785559,2017-06-15
