date,Sentiment,average_sentiment_score
2019-08-15,negative,0.404498428106308
2019-08-16,positive,0.6109636425971985
2019-08-17,negative,0.2676948010921478
2019-08-18,negative,0.366872102022171
2019-08-19,negative,0.491484671831131
2019-08-20,positive,0.5954238176345825
2019-08-21,negative,0.40130695700645447
2019-08-22,positive,0.5532745122909546
2019-08-23,positive,0.5104714632034302
2019-08-24,positive,0.6078647375106812
2019-08-25,positive,0.5124580264091492
2019-08-26,negative,0.46385493874549866
2019-08-27,positive,0.5106871724128723
2019-08-28,positive,0.5082294344902039
2019-08-29,negative,0.48517265915870667
2019-08-30,negative,0.40899962186813354
2019-08-31,positive,0.5089914798736572
2019-09-01,positive,0.5117148160934448
2019-09-02,positive,0.561353862285614
2019-09-03,positive,0.6265531182289124
2019-09-04,negative,0.48034530878067017
2019-09-05,negative,0.4598603844642639
2019-09-06,positive,0.5682082772254944
2019-09-07,positive,0.5056560635566711
2019-09-08,negative,0.3810000717639923
2019-09-09,negative,0.44788771867752075
2019-09-10,negative,0.4844783544540405
2019-09-11,negative,0.4950600266456604
2019-09-12,positive,0.5083791613578796
2019-09-13,negative,0.29828742146492004
2019-09-14,negative,0.392511248588562
2019-09-15,negative,0.26763424277305603
2019-09-16,positive,0.6547186374664307
2019-09-17,negative,0.4638248682022095
2019-09-18,positive,0.5432367324829102
2019-09-19,negative,0.47805920243263245
2019-09-20,negative,0.46959251165390015
2019-09-21,negative,0.3994346261024475
2019-09-22,negative,0.39434900879859924
2019-09-23,positive,0.5811738967895508
2019-09-24,positive,0.529165506362915
2019-09-25,negative,0.4356127381324768
2019-09-26,negative,0.47162285447120667
2019-09-27,negative,0.3338226079940796
2019-09-28,positive,0.5358373522758484
2019-09-29,positive,0.5773938298225403
2019-09-30,negative,0.4162242114543915
2019-10-01,negative,0.49708127975463867
2019-10-02,positive,0.5655489563941956
2019-10-03,negative,0.46958431601524353
2019-10-04,positive,0.5071632862091064
2019-10-05,positive,0.5246257185935974
2019-10-06,negative,0.46602243185043335
2019-10-07,positive,0.537158727645874
2019-10-08,negative,0.4467998147010803
2019-10-09,positive,0.5282326936721802
2019-10-10,negative,0.4429399073123932
2019-10-11,positive,0.5048890709877014
2019-10-12,negative,0.4261086583137512
2019-10-13,positive,0.5641241669654846
2019-10-14,positive,0.5802198052406311
2019-10-15,negative,0.4368155002593994
2019-10-16,negative,0.38029077649116516
2019-10-17,negative,0.36879274249076843
2019-10-18,positive,0.6026027202606201
2019-10-19,negative,0.42568498849868774
2019-10-20,positive,0.6536719799041748
2019-10-21,positive,0.5113427042961121
2019-10-22,negative,0.4545932412147522
2019-10-23,negative,0.46140146255493164
2019-10-24,negative,0.4921702742576599
2019-10-25,negative,0.4408501088619232
2019-10-26,negative,0.43079516291618347
2019-10-27,negative,0.39773884415626526
2019-10-28,negative,0.4647606313228607
2019-10-29,positive,0.6699866652488708
2019-10-30,negative,0.44851869344711304
2019-10-31,negative,0.3817856013774872
2019-11-01,positive,0.5214542150497437
2019-11-02,negative,0.48546215891838074
2019-11-03,negative,0.46801263093948364
2019-11-04,negative,0.45549821853637695
2019-11-05,negative,0.4901697337627411
2019-11-06,positive,0.5469603538513184
2019-11-07,positive,0.5077337622642517
2019-11-08,positive,0.5426662564277649
2019-11-09,negative,0.40336892008781433
2019-11-10,positive,0.6644633412361145
2019-11-11,negative,0.3721654415130615
2019-11-12,positive,0.5237625241279602
2019-11-13,positive,0.5453174114227295
2019-11-14,negative,0.48167160153388977
2019-11-15,negative,0.43280622363090515
2019-11-16,positive,0.5439586639404297
2019-11-17,positive,0.5145599246025085
2019-11-18,negative,0.49542173743247986
2019-11-19,positive,0.5113101601600647
2019-11-20,negative,0.484474241733551
2019-11-21,positive,0.5053014755249023
2019-11-22,positive,0.5460915565490723
2019-11-23,positive,0.5526056289672852
2019-11-24,positive,0.6072532534599304
2019-11-25,positive,0.5787138342857361
2019-11-26,negative,0.39378365874290466
2019-11-27,negative,0.37482625246047974
2019-11-28,positive,0.5960046052932739
2019-11-29,negative,0.4853745698928833
2019-11-30,negative,0.4629955589771271
2019-12-01,negative,0.4860185384750366
2019-12-02,negative,0.4719484746456146
2019-12-03,negative,0.4599136412143707
2019-12-04,negative,0.4255087673664093
2019-12-05,negative,0.4815446138381958
2019-12-06,positive,0.5057314038276672
2019-12-07,positive,0.594558835029602
2019-12-08,negative,0.4377526342868805
2019-12-09,positive,0.6119570732116699
2019-12-10,negative,0.4357358515262604
2019-12-11,positive,0.5259429216384888
2019-12-12,positive,0.5629723072052002
2019-12-13,positive,0.5290563702583313
2019-12-14,positive,0.5515232086181641
2019-12-15,negative,0.4884096086025238
2019-12-16,positive,0.6022102236747742
2019-12-17,negative,0.2449420988559723
2019-12-18,positive,0.589774489402771
2019-12-19,negative,0.4042969048023224
2019-12-20,negative,0.46099722385406494
2019-12-21,negative,0.46425101161003113
2019-12-22,negative,0.4590134620666504
2019-12-23,negative,0.46097323298454285
2019-12-24,negative,0.38127219676971436
2019-12-25,positive,0.5316857695579529
2019-12-26,negative,0.3623400330543518
2019-12-27,negative,0.4815911054611206
2019-12-28,negative,0.42094650864601135
2019-12-29,negative,0.29802650213241577
2019-12-30,positive,0.6966147422790527
2019-12-31,positive,0.59097820520401
2020-01-01,negative,0.37440624833106995
2020-01-02,positive,0.634389340877533
2020-01-03,positive,0.5432167649269104
2020-01-04,negative,0.1998591423034668
2020-01-05,positive,0.5432043075561523
2020-01-06,positive,0.5458616614341736
2020-01-07,positive,0.5686308741569519
2020-01-08,positive,0.5093576312065125
2020-01-09,positive,0.5181889533996582
2020-01-10,positive,0.518645703792572
2020-01-11,negative,0.30210626125335693
2020-01-12,positive,0.6785253882408142
2020-01-13,negative,0.4899351894855499
2020-01-14,negative,0.35962745547294617
2020-01-15,positive,0.6015142202377319
2020-01-16,negative,0.4849914610385895
2020-01-17,negative,0.47290873527526855
2020-01-18,negative,0.4377519190311432
2020-01-19,negative,0.4523439109325409
2020-01-20,negative,0.4323432743549347
2020-01-21,negative,0.4890410304069519
2020-01-22,positive,0.5436160564422607
2020-01-23,positive,0.6049133539199829
2020-01-24,positive,0.7107294797897339
2020-01-25,positive,0.6085372567176819
2020-01-26,positive,0.581393837928772
2020-01-27,negative,0.46184617280960083
2020-01-28,negative,0.4030931293964386
2020-01-29,negative,0.46416106820106506
2020-01-30,positive,0.5098168253898621
2020-01-31,negative,0.4370698928833008
2020-02-01,negative,0.4505101144313812
2020-02-02,negative,0.4479610025882721
2020-02-03,positive,0.5107682943344116
2020-02-04,positive,0.5643232464790344
2020-02-05,positive,0.6329830288887024
2020-02-06,negative,0.4755839407444
2020-02-08,positive,0.560538113117218
2020-02-09,negative,0.45295625925064087
2020-02-10,positive,0.558000922203064
2020-02-11,negative,0.48489996790885925
2020-02-12,negative,0.4556579291820526
2020-02-13,positive,0.5962617993354797
2020-02-14,positive,0.6356773376464844
2020-02-15,negative,0.47715243697166443
2020-02-16,negative,0.44273871183395386
2020-02-17,positive,0.5679956078529358
2020-02-18,positive,0.606095552444458
2020-02-19,negative,0.45510998368263245
2020-02-20,negative,0.4495207965373993
2020-02-21,negative,0.483438104391098
2020-02-22,negative,0.3275107741355896
2020-02-23,negative,0.43768310546875
2020-02-24,positive,0.6146625876426697
2020-02-25,positive,0.5472205281257629
2020-02-26,positive,0.5055793523788452
2020-02-27,positive,0.5095690488815308
2020-02-28,negative,0.4556271731853485
2020-02-29,positive,0.6022711396217346
2020-03-01,positive,0.6754846572875977
2020-03-02,negative,0.48652714490890503
2020-03-03,positive,0.5985744595527649
2020-03-04,negative,0.4802353084087372
2020-03-05,negative,0.460693895816803
2020-03-06,negative,0.466739684343338
2020-03-07,negative,0.26376307010650635
2020-03-08,negative,0.4895174503326416
2020-03-09,negative,0.4685661792755127
2020-03-10,positive,0.609098494052887
2020-03-11,negative,0.42573031783103943
2020-03-12,negative,0.4377216100692749
2020-03-13,positive,0.542633593082428
2020-03-14,negative,0.46883171796798706
2020-03-15,positive,0.6606903672218323
2020-03-16,negative,0.4420441687107086
2020-03-17,positive,0.5159117579460144
2020-03-18,negative,0.48336663842201233
2020-03-19,negative,0.4766365885734558
2020-03-20,negative,0.4747518002986908
2020-03-21,negative,0.43663105368614197
2020-03-22,negative,0.4232301414012909
2020-03-23,positive,0.5200402736663818
2020-03-24,positive,0.5767689347267151
2020-03-25,negative,0.4133003354072571
2020-03-26,positive,0.5916324853897095
2020-03-27,negative,0.47754523158073425
2020-03-28,positive,0.5179827213287354
2020-03-29,negative,0.4454590976238251
2020-03-30,negative,0.4683288633823395
2020-03-31,negative,0.42810821533203125
2020-04-01,negative,0.438052237033844
2020-04-02,negative,0.47947266697883606
2020-04-03,positive,0.5105937123298645
2020-04-04,negative,0.49953970313072205
2020-04-05,negative,0.4471355974674225
2020-04-06,negative,0.41380253434181213
2020-04-07,positive,0.5566569566726685
2020-04-08,negative,0.3979160487651825
2020-04-09,negative,0.4178199768066406
2020-04-10,positive,0.5585861206054688
2020-04-11,positive,0.5261311531066895
2020-04-12,negative,0.47485777735710144
2020-04-13,negative,0.3766266107559204
2020-04-14,positive,0.5014256238937378
2020-04-15,negative,0.46134406328201294
2020-04-16,negative,0.4594588577747345
2020-04-17,positive,0.6118618845939636
2020-04-18,negative,0.4914756119251251
2020-04-19,negative,0.43482378125190735
2020-04-20,positive,0.5477549433708191
2020-04-21,negative,0.4602835178375244
2020-04-22,negative,0.4891252815723419
2020-04-23,positive,0.5572605729103088
2020-04-24,negative,0.46425312757492065
2020-04-25,negative,0.43488362431526184
2020-04-26,positive,0.5703251957893372
2020-04-27,negative,0.4839942157268524
2020-04-28,negative,0.49920523166656494
2020-04-29,positive,0.5597743391990662
2020-04-30,negative,0.4542839229106903
2020-05-01,negative,0.46092498302459717
2020-05-02,negative,0.4734630584716797
2020-05-03,negative,0.4281499981880188
2020-05-04,negative,0.4084727466106415
2020-05-05,positive,0.5212018489837646
2020-05-06,positive,0.554894208908081
2020-05-07,negative,0.4926014542579651
2020-05-08,negative,0.40608248114585876
2020-05-09,negative,0.46014735102653503
2020-05-10,positive,0.6076288819313049
2020-05-11,negative,0.47286859154701233
2020-05-12,negative,0.4718707799911499
2020-05-13,negative,0.38167938590049744
2020-05-14,negative,0.3928547203540802
2020-05-15,negative,0.3681194484233856
2020-05-16,negative,0.4477371573448181
2020-05-17,positive,0.6359331011772156
2020-05-18,positive,0.5201591849327087
2020-05-19,positive,0.5242289900779724
2020-05-20,negative,0.49436357617378235
2020-05-21,negative,0.47739285230636597
2020-05-22,positive,0.5615234971046448
2020-05-23,positive,0.5964959859848022
2020-05-24,positive,0.559877336025238
2020-05-25,positive,0.5680694580078125
2020-05-26,positive,0.502465546131134
2020-05-27,negative,0.45964282751083374
2020-05-28,positive,0.5241725444793701
2020-05-29,positive,0.6421020030975342
2020-05-30,negative,0.4339424669742584
2020-05-31,negative,0.41897711157798767
2020-06-01,negative,0.4846266806125641
2020-06-02,positive,0.5452896356582642
2020-06-03,negative,0.4498274028301239
2020-06-04,positive,0.5771204233169556
2020-06-05,positive,0.5304782390594482
2020-06-06,negative,0.31810063123703003
2020-06-07,positive,0.5620144009590149
2020-06-08,positive,0.5473195910453796
2020-06-09,negative,0.49768131971359253
2020-06-10,positive,0.5044235587120056
2020-06-11,positive,0.5076062083244324
2020-06-12,positive,0.579033374786377
2020-06-13,negative,0.4676799774169922
2020-06-14,positive,0.5507752299308777
2020-06-15,negative,0.4482874870300293
2020-06-16,negative,0.452668696641922
2020-06-17,negative,0.4928126931190491
2020-06-18,negative,0.45382165908813477
2020-06-19,negative,0.4627019166946411
2020-06-20,negative,0.38161084055900574
2020-06-21,positive,0.5345559120178223
2020-06-22,positive,0.5609104633331299
2020-06-23,negative,0.4493565559387207
2020-06-24,negative,0.46788498759269714
2020-06-25,negative,0.0
2020-06-26,negative,0.41650161147117615
2020-06-27,positive,0.5957217812538147
2020-06-28,positive,0.607771098613739
2020-06-29,positive,0.5464550852775574
2020-06-30,negative,0.45720693469047546
2020-07-01,positive,0.5467192530632019
2020-07-02,negative,0.4673735797405243
2020-07-03,positive,0.5347594618797302
2020-07-04,negative,0.4843941032886505
2020-07-05,negative,0.4424511790275574
2020-07-06,negative,0.43936195969581604
2020-07-07,positive,0.5774869918823242
2020-07-08,positive,0.5285592675209045
2020-07-09,negative,0.4742269515991211
2020-07-10,negative,0.3759478032588959
2020-07-11,negative,0.43629971146583557
2020-07-12,negative,0.49332311749458313
2020-07-13,positive,0.5621094703674316
2020-07-14,positive,0.5166226625442505
2020-07-15,positive,0.5339345932006836
2020-07-16,negative,0.49546366930007935
2020-07-17,positive,0.6208317279815674
2020-07-18,negative,0.4311336874961853
2020-07-19,positive,0.6376318335533142
2020-07-20,negative,0.4701605439186096
2020-07-21,positive,0.56170654296875
2020-07-22,positive,0.5832371711730957
2020-07-23,positive,0.5339979529380798
2020-07-24,positive,0.5535053014755249
2020-07-25,positive,0.6044753789901733
2020-07-26,positive,0.5147208571434021
2020-07-27,negative,0.4964151680469513
2020-07-28,negative,0.3459998667240143
2020-07-29,negative,0.4306310713291168
2020-07-30,positive,0.537446916103363
2020-07-31,negative,0.44828709959983826
2020-08-01,negative,0.4725985825061798
2020-08-02,positive,0.6560350060462952
2020-08-03,positive,0.5840966701507568
2020-08-04,negative,0.45697349309921265
2020-08-05,positive,0.5148335695266724
2020-08-06,positive,0.5802789330482483
2020-08-07,positive,0.5349648594856262
2020-08-08,positive,0.510098397731781
2020-08-09,negative,0.3646763563156128
2020-08-10,positive,0.5189249515533447
2020-08-11,positive,0.5155936479568481
2020-08-12,negative,0.486337274312973
2020-08-13,negative,0.4643990099430084
2020-08-14,negative,0.4003625214099884
2020-08-15,negative,0.4929031729698181
2020-08-16,positive,0.5025905966758728
2020-08-17,negative,0.4834206700325012
2020-08-18,positive,0.5103948712348938
2020-08-19,positive,0.5340809226036072
2020-08-20,negative,0.4517999291419983
2020-08-21,negative,0.4461917579174042
2020-08-22,positive,0.5504103899002075
2020-08-23,negative,0.4740694463253021
2020-08-24,negative,0.4523657262325287
2020-08-25,negative,0.47426608204841614
2020-08-26,negative,0.4804856777191162
2020-08-27,negative,0.4996430575847626
2020-08-31,positive,0.5320672988891602
2020-09-01,positive,0.5373700857162476
2020-09-02,positive,0.5610145330429077
2020-09-03,positive,0.5080050826072693
2020-09-04,negative,0.46923357248306274
2020-09-05,positive,0.5431559681892395
2020-09-06,positive,0.5465134978294373
2020-09-07,negative,0.4596085846424103
2020-09-08,positive,0.504126787185669
2020-09-09,negative,0.4618993401527405
2020-09-10,positive,0.5527292490005493
2020-09-11,negative,0.44046682119369507
2020-09-12,positive,0.6102635860443115
2020-09-13,positive,0.5401500463485718
2020-09-14,positive,0.558693528175354
2020-09-15,negative,0.4221321940422058
2020-09-16,negative,0.46987608075141907
2020-09-17,positive,0.566905677318573
2020-09-18,negative,0.42083173990249634
2020-09-19,negative,0.4471864402294159
2020-09-20,positive,0.5490908622741699
2020-09-21,negative,0.49638354778289795
2020-09-22,positive,0.5669156312942505
2020-09-23,positive,0.5768900513648987
2020-09-24,positive,0.5449275374412537
2020-09-25,positive,0.5263552069664001
2020-09-26,positive,0.5922245383262634
2020-09-27,negative,0.25093874335289
2020-09-28,negative,0.41361096501350403
2020-09-29,negative,0.41436055302619934
2020-09-30,negative,0.3899068236351013
2020-10-01,positive,0.5674086809158325
2020-10-02,positive,0.5368619561195374
2020-10-03,positive,0.627926766872406
2020-10-04,negative,0.4651736319065094
2020-10-05,positive,0.5281510949134827
2020-10-06,positive,0.5351482629776001
2020-10-07,negative,0.46617430448532104
2020-10-08,positive,0.5086475610733032
2020-10-09,positive,0.5150845646858215
2020-10-10,positive,0.5475596189498901
2020-10-11,positive,0.502825915813446
2020-10-12,positive,0.5394032597541809
2020-10-13,positive,0.5580276250839233
2020-10-14,negative,0.43107858300209045
2020-10-15,negative,0.4298287630081177
2020-10-16,negative,0.4915783107280731
2020-10-17,positive,0.5252907276153564
2020-10-18,negative,0.4896491765975952
2020-10-19,negative,0.48716306686401367
2020-10-20,positive,0.5930304527282715
2020-10-21,negative,0.3583342730998993
2020-10-22,negative,0.46133390069007874
2020-10-23,negative,0.46180880069732666
2020-10-24,positive,0.6709194183349609
2020-10-25,negative,0.4337346851825714
2020-10-26,positive,0.5973988175392151
2020-10-27,positive,0.5034582614898682
2020-10-28,negative,0.4719388484954834
2020-10-29,positive,0.5606606602668762
2020-10-30,negative,0.4419034421443939
2020-10-31,positive,0.5168632864952087
2020-11-01,positive,0.5302570462226868
2020-11-02,negative,0.4483935236930847
2020-11-03,negative,0.47964394092559814
2020-11-04,positive,0.5505684614181519
2020-11-05,positive,0.571300745010376
2020-11-06,positive,0.6068360805511475
2020-11-07,positive,0.5014013648033142
2020-11-08,negative,0.3721903860569
2020-11-09,positive,0.5506854057312012
2020-11-10,negative,0.49992692470550537
2020-11-11,negative,0.48600560426712036
2020-11-12,positive,0.5621027946472168
2020-11-13,positive,0.5045880079269409
2020-11-14,negative,0.43807417154312134
2020-11-15,negative,0.47343915700912476
2020-11-16,positive,0.5301967263221741
2020-11-17,positive,0.533606767654419
2020-11-18,positive,0.5069488286972046
2020-11-19,negative,0.4430324137210846
2020-11-20,negative,0.45936664938926697
2020-11-21,negative,0.4326039254665375
2020-11-22,positive,0.5563673973083496
2020-11-23,positive,0.513443112373352
2020-11-24,negative,0.4478713572025299
2020-11-25,positive,0.5099949240684509
2020-11-26,negative,0.44526407122612
2020-11-27,negative,0.49506184458732605
2020-11-28,positive,0.5042262673377991
2020-11-29,negative,0.4227239191532135
2020-11-30,negative,0.47606712579727173
2020-12-01,negative,0.4702284634113312
2020-12-02,negative,0.4641663432121277
2020-12-03,negative,0.4367086589336395
2020-12-04,negative,0.4192817211151123
2020-12-05,positive,0.5388633012771606
2020-12-06,negative,0.4390195906162262
2020-12-07,positive,0.5635693073272705
2020-12-08,positive,0.5010897517204285
2020-12-09,negative,0.3919999301433563
2020-12-10,positive,0.5312978625297546
2020-12-11,negative,0.42761388421058655
2020-12-12,negative,0.4710931181907654
2020-12-13,negative,0.4795614182949066
2020-12-14,negative,0.46285906434059143
2020-12-15,positive,0.5030422806739807
2020-12-16,positive,0.520553708076477
2020-12-17,negative,0.48902061581611633
2020-12-18,negative,0.47999927401542664
2020-12-19,positive,0.5325745940208435
2020-12-20,positive,0.5444813370704651
2020-12-21,negative,0.4031331539154053
2020-12-22,negative,0.480643630027771
2020-12-23,positive,0.5301822423934937
2020-12-24,negative,0.48355162143707275
2020-12-25,positive,0.5704458951950073
2020-12-26,negative,0.42619454860687256
2020-12-27,negative,0.48396340012550354
2020-12-28,positive,0.5301594734191895
2020-12-29,positive,0.547642707824707
2020-12-30,negative,0.4730663597583771
2020-12-31,positive,0.5244723558425903
2021-01-01,positive,0.6598607301712036
2021-01-02,negative,0.4309384822845459
2021-01-03,positive,0.5574055910110474
2021-01-04,negative,0.48717185854911804
2021-01-05,positive,0.5381643176078796
2021-01-06,positive,0.5291026830673218
2021-01-07,positive,0.5041094422340393
2021-01-08,negative,0.46519431471824646
2021-01-09,positive,0.5369960069656372
2021-01-10,negative,0.49718350172042847
2021-01-11,positive,0.5339353680610657
2021-01-12,negative,0.45940789580345154
2021-01-13,negative,0.4759487211704254
2021-01-14,positive,0.5531579852104187
2021-01-15,positive,0.5661976337432861
2021-01-16,negative,0.4278625547885895
2021-01-17,positive,0.5037133097648621
2021-01-18,positive,0.6496018767356873
2021-01-19,positive,0.541379451751709
2021-01-20,negative,0.3860488831996918
2021-01-21,negative,0.44515445828437805
2021-01-22,positive,0.529908299446106
2021-01-23,negative,0.4035257399082184
2021-01-24,positive,0.5584498643875122
2021-01-25,positive,0.50413978099823
2021-01-26,negative,0.46941623091697693
2021-01-27,negative,0.3803064823150635
2021-01-28,negative,0.4503658711910248
2021-01-29,positive,0.5011700987815857
2021-01-30,negative,0.39494428038597107
2021-01-31,positive,0.5678806304931641
2021-02-01,positive,0.5494760870933533
2021-02-02,negative,0.4556070566177368
2021-02-03,negative,0.4380634129047394
2021-02-04,positive,0.5421043038368225
2021-02-05,negative,0.499628484249115
2021-02-06,negative,0.3598332107067108
2021-02-07,positive,0.5313317179679871
2021-02-08,negative,0.3933195471763611
2021-02-09,positive,0.5312049388885498
2021-02-10,negative,0.45581361651420593
2021-02-11,negative,0.41444727778434753
2021-02-12,negative,0.48933863639831543
2021-02-13,negative,0.40780866146087646
2021-02-14,positive,0.5742833018302917
2021-02-15,positive,0.6001496911048889
2021-02-16,negative,0.42234012484550476
2021-02-17,positive,0.5479668974876404
2021-02-18,negative,0.0
2021-02-19,negative,0.40499943494796753
2021-02-20,negative,0.4035748541355133
2021-02-21,positive,0.5127416253089905
2021-02-22,negative,0.4992000460624695
2021-02-23,negative,0.38098156452178955
2021-02-24,negative,0.4358478784561157
2021-02-25,negative,0.4796769618988037
2021-02-26,negative,0.4185989797115326
2021-02-27,positive,0.5787718892097473
2021-02-28,positive,0.5562536120414734
2021-03-01,positive,0.5653867721557617
2021-03-02,positive,0.5110304951667786
2021-03-03,positive,0.5719818472862244
2021-03-04,negative,0.4168705940246582
2021-03-05,positive,0.5571541786193848
2021-03-06,positive,0.6314011812210083
2021-03-07,negative,0.43713808059692383
2021-03-08,negative,0.4816514849662781
2021-03-09,negative,0.42025330662727356
2021-03-10,positive,0.5137518048286438
2021-03-11,negative,0.4101027250289917
2021-03-12,positive,0.5524980425834656
2021-03-13,negative,0.49606138467788696
2021-03-14,negative,0.49158307909965515
2021-03-15,positive,0.510807991027832
2021-03-16,negative,0.492724746465683
2021-03-17,negative,0.45054176449775696
2021-03-18,negative,0.4325137138366699
2021-03-19,negative,0.36990153789520264
2021-03-20,negative,0.35520023107528687
2021-03-21,negative,0.413759708404541
2021-03-22,negative,0.4236336648464203
2021-03-23,positive,0.6271533370018005
2021-03-24,negative,0.46236589550971985
2021-03-25,positive,0.5708878636360168
2021-03-26,negative,0.46013280749320984
2021-03-27,negative,0.4036712646484375
2021-03-28,positive,0.5007959008216858
2021-03-29,positive,0.5754467844963074
2021-03-30,negative,0.4862724542617798
2021-03-31,positive,0.6084704399108887
2021-04-01,positive,0.5378835797309875
2021-04-02,negative,0.4573008418083191
2021-04-03,positive,0.5531556010246277
2021-04-04,positive,0.6886869072914124
2021-04-05,positive,0.5365778803825378
2021-04-06,positive,0.5382353067398071
2021-04-07,negative,0.4906795918941498
2021-04-08,negative,0.47727832198143005
2021-04-09,positive,0.5057636499404907
2021-04-10,positive,0.5743322372436523
2021-04-11,negative,0.40835046768188477
2021-04-12,positive,0.549580454826355
2021-04-13,negative,0.4164348840713501
2021-04-14,negative,0.39890724420547485
2021-04-15,negative,0.419542521238327
2021-04-16,negative,0.36567264795303345
2021-04-17,positive,0.6831235885620117
2021-04-18,positive,0.5662160515785217
2021-04-19,negative,0.4931873381137848
2021-04-20,negative,0.4574771523475647
2021-04-21,positive,0.6085379123687744
2021-04-22,positive,0.539201557636261
2021-04-23,negative,0.41702255606651306
2021-04-24,negative,0.37034037709236145
2021-04-25,positive,0.5082755088806152
2021-04-26,positive,0.5432623028755188
2021-04-27,positive,0.5727568864822388
2021-04-28,positive,0.6000304222106934
2021-04-29,positive,0.5032173991203308
2021-04-30,negative,0.45908838510513306
2021-05-01,negative,0.4971187114715576
2021-05-02,positive,0.5397453904151917
2021-05-03,negative,0.4697844088077545
2021-05-04,negative,0.4887566566467285
2021-05-05,positive,0.5691551566123962
2021-05-06,negative,0.47957465052604675
2021-05-07,positive,0.5010095834732056
2021-05-08,positive,0.5394960045814514
2021-05-09,positive,0.5246621370315552
2021-05-10,positive,0.5045220851898193
2021-05-11,positive,0.5262519717216492
2021-05-12,negative,0.3467106819152832
2021-05-13,negative,0.48910585045814514
2021-05-14,positive,0.5003136396408081
2021-05-15,positive,0.5184944272041321
2021-05-16,negative,0.39932531118392944
2021-05-17,negative,0.4529493451118469
2021-05-18,positive,0.5323264598846436
2021-05-19,negative,0.42201656103134155
2021-05-20,negative,0.49810075759887695
2021-05-21,negative,0.3832162022590637
2021-05-22,positive,0.7494329810142517
2021-05-23,negative,0.42803749442100525
2021-05-24,positive,0.5098980665206909
2021-05-25,negative,0.4697273075580597
2021-05-26,positive,0.5315626263618469
2021-05-27,positive,0.6870911717414856
2021-05-28,positive,0.5887983441352844
2021-05-29,positive,0.692781388759613
2021-05-30,negative,0.42559027671813965
2021-05-31,negative,0.4871077239513397
2021-06-01,positive,0.5224782228469849
2021-06-02,negative,0.4279229938983917
2021-06-03,negative,0.4862450659275055
2021-06-04,positive,0.5860517024993896
2021-06-05,positive,0.6312921047210693
2021-06-06,negative,0.47191688418388367
2021-06-07,negative,0.4888252019882202
2021-06-08,negative,0.4502427875995636
2021-06-09,negative,0.4474400281906128
2021-06-10,negative,0.3941872715950012
2021-06-11,positive,0.5058642029762268
2021-06-12,positive,0.577543318271637
2021-06-13,negative,0.36498549580574036
2021-06-14,positive,0.5091511607170105
2021-06-15,negative,0.32111120223999023
2021-06-16,negative,0.44800370931625366
2021-06-17,positive,0.567285418510437
2021-06-18,negative,0.4560173451900482
2021-06-19,positive,0.5534643530845642
2021-06-20,negative,0.42579415440559387
2021-06-21,positive,0.5585614442825317
2021-06-22,positive,0.5880957245826721
2021-06-23,positive,0.5081533193588257
2021-06-24,negative,0.42429307103157043
2021-06-25,negative,0.4584483504295349
2021-06-26,negative,0.39139997959136963
2021-06-27,positive,0.7060439586639404
2021-06-28,positive,0.5498731136322021
2021-06-29,positive,0.5990983247756958
2021-06-30,positive,0.545007586479187
2021-07-01,negative,0.4954177141189575
2021-07-02,negative,0.46332648396492004
2021-07-03,negative,0.42492520809173584
2021-07-04,positive,0.519860029220581
2021-07-05,positive,0.5368339419364929
2021-07-06,negative,0.4601671099662781
2021-07-07,negative,0.49543604254722595
2021-07-08,negative,0.4935358762741089
2021-07-09,positive,0.5405973792076111
2021-07-10,negative,0.4348869323730469
2021-07-11,positive,0.6271010637283325
2021-07-12,negative,0.4266403317451477
2021-07-13,positive,0.574887216091156
2021-07-14,negative,0.42346811294555664
2021-07-15,positive,0.5760365128517151
2021-07-16,positive,0.5202980041503906
2021-07-17,negative,0.41756200790405273
2021-07-18,negative,0.30854612588882446
2021-07-19,negative,0.48712003231048584
2021-07-20,negative,0.44737768173217773
2021-07-21,positive,0.580427348613739
2021-07-22,positive,0.5639607906341553
2021-07-23,positive,0.5455971956253052
2021-07-24,positive,0.5589570999145508
2021-07-25,positive,0.7639157772064209
2021-07-26,positive,0.5683767199516296
2021-07-27,positive,0.5016355514526367
2021-07-28,negative,0.49754276871681213
2021-07-29,negative,0.4989365339279175
2021-07-30,negative,0.4291537404060364
2021-07-31,negative,0.368591845035553
2021-08-01,positive,0.6258816123008728
2021-08-02,negative,0.49998438358306885
2021-08-03,positive,0.5288958549499512
2021-08-04,negative,0.4102594554424286
2021-08-05,positive,0.574230432510376
2021-08-06,negative,0.4926328957080841
2021-08-07,positive,0.5886837244033813
2021-08-08,positive,0.6333787441253662
2021-08-09,positive,0.504643976688385
2021-08-10,positive,0.5274070501327515
2021-08-11,positive,0.5654346942901611
2021-08-12,positive,0.5023788809776306
2021-08-13,positive,0.5144490003585815
2021-08-14,negative,0.39334455132484436
2021-08-15,negative,0.44305574893951416
2021-08-16,positive,0.5884177684783936
2021-08-17,negative,0.459612637758255
2021-08-18,negative,0.43253228068351746
2021-08-19,negative,0.4600553512573242
2021-08-20,negative,0.4851093292236328
2021-08-21,positive,0.5881146192550659
2021-08-22,negative,0.27987855672836304
2021-08-23,negative,0.4128974974155426
2021-08-24,negative,0.3935207724571228
2021-08-25,negative,0.451985627412796
2021-08-26,negative,0.49894851446151733
2021-08-27,negative,0.49195531010627747
